Order ID,Order Date,Region,Product Category,Product,Quantity,Unit Price,Total Sales,Month,Customer ID,Repeat Customer,Quarter
1534,2022-11-10,East,Electronics,Monitor,3,210.81,632.43,2022-11,CUST0269,No,2022Q4
1535,2022-04-24,East,Furniture,Printer,3,210.81,632.43,2022-04,CUST0058,No,2022Q2
1536,2022-03-16,West,Electronics,Laptop,1,210.81,210.81,2022-03,CUST0288,No,2022Q1
1537,2022-08-05,East,Office Supplies,Monitor,7,210.81,1475.67,2022-08,CUST0105,Yes,2022Q3
1538,2022-10-04,South,Furniture,Pen,1,210.81,210.81,2022-10,CUST0228,Yes,2022Q4
1539,2022-09-06,South,Furniture,Desk,2,210.81,421.62,2022-09,CUST0247,Yes,2022Q3
1540,2022-06-13,East,Electronics,Pen,4,210.81,843.24,2022-06,CUST0188,No,2022Q2
1541,2022-12-23,East,Electronics,Chair,4,210.81,843.24,2022-12,CUST0083,Yes,2022Q4
1542,2022-07-11,West,Furniture,Monitor,5,210.81,874.86,2022-07,CUST0186,No,2022Q3
1543,2022-08-15,South,Electronics,Monitor,2,210.81,421.62,2022-08,CUST0252,No,2022Q3
1544,2022-06-26,South,Furniture,Laptop,4,210.81,843.24,2022-06,CUST0238,No,2022Q2
1545,2022-04-09,North,Office Supplies,Chair,1,210.81,210.81,2022-04,CUST0184,Yes,2022Q2
1546,2022-02-05,West,Electronics,Desk,2,210.81,421.62,2022-02,CUST0284,Yes,2022Q1
1547,2022-04-06,North,Furniture,Notebook,1,210.81,210.81,2022-04,CUST0210,No,2022Q2
1548,2022-06-01,South,Office Supplies,Monitor,4,210.81,843.24,2022-06,CUST0296,No,2022Q2
1549,2022-05-31,West,Office Supplies,Monitor,4,210.81,843.24,2022-05,CUST0097,Yes,2022Q2
1550,2022-07-09,East,Furniture,Laptop,7,210.81,1475.67,2022-07,CUST0208,No,2022Q3
1551,2022-08-12,West,Electronics,Printer,9,210.81,1574.75,2022-08,CUST0137,Yes,2022Q3
1552,2022-02-06,East,Furniture,Phone,9,210.81,1897.29,2022-02,CUST0184,No,2022Q1
1553,2022-09-25,East,Office Supplies,Desk,5,210.81,1054.05,2022-09,CUST0076,No,2022Q3
1554,2022-07-02,West,Furniture,Pen,1,210.81,174.97,2022-07,CUST0287,No,2022Q3
1555,2022-01-13,East,Electronics,Chair,1,210.81,210.81,2022-01,CUST0142,No,2022Q1
1556,2022-10-06,North,Office Supplies,Monitor,6,210.81,1264.86,2022-10,CUST0237,Yes,2022Q4
1557,2022-08-05,South,Furniture,Monitor,2,210.81,421.62,2022-08,CUST0025,No,2022Q3
1558,2022-12-21,East,Electronics,Pen,8,210.81,1686.48,2022-12,CUST0290,Yes,2022Q4
1559,2022-12-27,North,Office Supplies,Desk,9,210.81,1897.29,2022-12,CUST0067,No,2022Q4
1560,2022-10-13,East,Electronics,Phone,4,210.81,843.24,2022-10,CUST0250,No,2022Q4
1561,2022-09-30,South,Office Supplies,Printer,5,210.81,1054.05,2022-09,CUST0118,No,2022Q3
1562,2022-03-03,North,Furniture,Monitor,8,210.81,1686.48,2022-03,CUST0073,No,2022Q1
1563,2022-03-25,South,Electronics,Phone,3,210.81,632.43,2022-03,CUST0282,Yes,2022Q1
1564,2022-08-05,South,Office Supplies,Desk,5,210.81,1054.05,2022-08,CUST0010,No,2022Q3
1565,2022-12-08,North,Electronics,Pen,3,210.81,632.43,2022-12,CUST0211,No,2022Q4
1566,2022-07-06,North,Electronics,Laptop,3,210.81,632.43,2022-07,CUST0152,No,2022Q3
1567,2022-01-19,North,Furniture,Printer,3,210.81,632.43,2022-01,CUST0005,No,2022Q1
1568,2022-06-26,West,Electronics,Chair,7,210.81,1475.67,2022-06,CUST0195,No,2022Q2
1569,2022-04-10,North,Office Supplies,Monitor,7,210.81,1475.67,2022-04,CUST0283,Yes,2022Q2
1570,2022-08-21,North,Office Supplies,Desk,7,210.81,1475.67,2022-08,CUST0113,No,2022Q3
1571,2022-03-17,North,Office Supplies,Laptop,8,210.81,1686.48,2022-03,CUST0271,No,2022Q1
1572,2022-09-22,North,Office Supplies,Chair,5,210.81,1054.05,2022-09,CUST0163,No,2022Q3
1573,2022-10-11,East,Furniture,Notebook,5,210.81,1054.05,2022-10,CUST0105,Yes,2022Q4
1574,2022-07-25,West,Electronics,Desk,4,210.81,699.89,2022-07,CUST0181,No,2022Q3
1575,2022-08-11,South,Furniture,Desk,7,210.81,1475.67,2022-08,CUST0044,No,2022Q3
1576,2022-02-21,North,Electronics,Chair,4,210.81,843.24,2022-02,CUST0282,No,2022Q1
1577,2022-12-05,East,Electronics,Laptop,2,210.81,421.62,2022-12,CUST0175,No,2022Q4
1578,2022-05-24,East,Electronics,Notebook,4,210.81,843.24,2022-05,CUST0162,No,2022Q2
1579,2022-03-10,East,Furniture,Phone,8,210.81,1686.48,2022-03,CUST0140,No,2022Q1
1580,2022-04-09,South,Electronics,Phone,9,210.81,1897.29,2022-04,CUST0132,Yes,2022Q2
1581,2022-01-25,North,Furniture,Pen,3,210.81,632.43,2022-01,CUST0087,No,2022Q1
1582,2022-02-22,West,Office Supplies,Laptop,7,210.81,1475.67,2022-02,CUST0176,Yes,2022Q1
1583,2022-05-31,West,Office Supplies,Printer,9,210.81,1897.29,2022-05,CUST0183,No,2022Q2
1584,2022-05-24,East,Electronics,Monitor,4,210.81,843.24,2022-05,CUST0129,No,2022Q2
1585,2022-02-26,South,Furniture,Chair,3,210.81,632.43,2022-02,CUST0246,No,2022Q1
1586,2022-02-08,South,Office Supplies,Pen,5,210.81,1054.05,2022-02,CUST0089,No,2022Q1
1587,2022-04-19,South,Furniture,Notebook,1,210.81,210.81,2022-04,CUST0066,Yes,2022Q2
1588,2022-06-30,West,Furniture,Chair,3,210.81,632.43,2022-06,CUST0158,No,2022Q2
1589,2022-02-11,East,Electronics,Chair,8,210.81,1686.48,2022-02,CUST0149,No,2022Q1
1590,2022-07-05,North,Office Supplies,Laptop,8,210.81,1686.48,2022-07,CUST0116,No,2022Q3
1591,2022-08-11,West,Electronics,Monitor,4,210.81,699.89,2022-08,CUST0214,Yes,2022Q3
1592,2022-05-02,East,Electronics,Printer,2,210.81,421.62,2022-05,CUST0294,No,2022Q2
1593,2022-05-13,East,Office Supplies,Phone,8,210.81,1686.48,2022-05,CUST0253,Yes,2022Q2
1594,2022-06-12,North,Office Supplies,Desk,8,210.81,1686.48,2022-06,CUST0143,No,2022Q2
1595,2022-08-03,North,Furniture,Desk,4,210.81,843.24,2022-08,CUST0250,No,2022Q3
1596,2022-08-09,North,Office Supplies,Chair,3,210.81,632.43,2022-08,CUST0025,No,2022Q3
1597,2022-08-23,South,Furniture,Phone,2,210.81,421.62,2022-08,CUST0277,No,2022Q3
1598,2022-11-27,North,Furniture,Phone,9,210.81,1897.29,2022-11,CUST0070,No,2022Q4
1599,2022-05-26,East,Furniture,Monitor,1,210.81,210.81,2022-05,CUST0113,No,2022Q2
1600,2022-08-27,North,Office Supplies,Notebook,7,210.81,1475.67,2022-08,CUST0112,Yes,2022Q3
1601,2022-03-17,East,Electronics,Notebook,5,210.81,1054.05,2022-03,CUST0091,Yes,2022Q1
1602,2022-01-09,West,Furniture,Pen,8,210.81,1686.48,2022-01,CUST0018,Yes,2022Q1
1603,2022-03-15,South,Electronics,Laptop,4,210.81,843.24,2022-03,CUST0149,No,2022Q1
1604,2022-09-10,West,Electronics,Monitor,7,210.81,1224.81,2022-09,CUST0227,No,2022Q3
1605,2022-08-18,West,Office Supplies,Monitor,5,210.81,874.86,2022-08,CUST0214,No,2022Q3
1606,2022-01-07,East,Electronics,Laptop,5,210.81,1054.05,2022-01,CUST0151,Yes,2022Q1
1607,2022-06-23,West,Electronics,Phone,9,210.81,1897.29,2022-06,CUST0192,Yes,2022Q2
1608,2022-05-21,East,Office Supplies,Notebook,9,210.81,1897.29,2022-05,CUST0040,No,2022Q2
1609,2022-06-17,North,Furniture,Notebook,9,210.81,1897.29,2022-06,CUST0242,No,2022Q2
1610,2022-06-19,North,Electronics,Phone,6,210.81,1264.86,2022-06,CUST0138,No,2022Q2
1611,2022-10-10,East,Office Supplies,Notebook,6,210.81,1264.86,2022-10,CUST0180,No,2022Q4
1612,2022-05-02,North,Electronics,Chair,5,210.81,1054.05,2022-05,CUST0200,No,2022Q2
1613,2022-07-13,South,Electronics,Monitor,9,210.81,1897.29,2022-07,CUST0203,No,2022Q3
1614,2022-01-05,West,Furniture,Desk,8,210.81,1686.48,2022-01,CUST0061,Yes,2022Q1
1615,2022-01-29,South,Electronics,Laptop,7,210.81,1475.67,2022-01,CUST0192,No,2022Q1
1616,2022-06-14,West,Office Supplies,Notebook,7,210.81,1475.67,2022-06,CUST0005,No,2022Q2
1617,2022-12-05,North,Electronics,Pen,6,210.81,1264.86,2022-12,CUST0237,Yes,2022Q4
1618,2022-05-16,South,Furniture,Notebook,5,210.81,1054.05,2022-05,CUST0181,No,2022Q2
1619,2022-12-31,North,Furniture,Notebook,4,210.81,843.24,2022-12,CUST0037,No,2022Q4
1620,2022-11-17,West,Office Supplies,Printer,3,210.81,632.43,2022-11,CUST0056,No,2022Q4
1621,2022-12-08,East,Furniture,Chair,3,210.81,632.43,2022-12,CUST0237,No,2022Q4
1622,2022-05-25,East,Electronics,Laptop,6,210.81,1264.86,2022-05,CUST0197,No,2022Q2
1623,2022-11-23,South,Furniture,Printer,4,210.81,843.24,2022-11,CUST0073,Yes,2022Q4
1624,2022-08-05,North,Office Supplies,Printer,6,210.81,1264.86,2022-08,CUST0059,No,2022Q3
1625,2022-10-28,North,Furniture,Pen,3,210.81,632.43,2022-10,CUST0240,No,2022Q4
1626,2022-05-12,South,Furniture,Monitor,4,210.81,843.24,2022-05,CUST0002,No,2022Q2
1627,2022-10-19,East,Furniture,Pen,9,210.81,1897.29,2022-10,CUST0188,No,2022Q4
1628,2022-03-11,West,Office Supplies,Monitor,5,210.81,1054.05,2022-03,CUST0030,Yes,2022Q1
1629,2022-09-09,South,Furniture,Monitor,7,210.81,1475.67,2022-09,CUST0267,Yes,2022Q3
1630,2022-10-02,West,Furniture,Laptop,2,210.81,421.62,2022-10,CUST0108,No,2022Q4
1631,2022-12-30,East,Electronics,Notebook,5,210.81,1054.05,2022-12,CUST0090,Yes,2022Q4
1632,2022-07-01,North,Office Supplies,Laptop,9,210.81,1897.29,2022-07,CUST0205,No,2022Q3
1633,2022-06-16,East,Furniture,Chair,3,210.81,632.43,2022-06,CUST0220,Yes,2022Q2
1634,2022-04-01,South,Office Supplies,Monitor,9,210.81,1897.29,2022-04,CUST0094,No,2022Q2
1635,2022-07-21,North,Furniture,Printer,6,210.81,1264.86,2022-07,CUST0103,Yes,2022Q3
1636,2022-12-12,South,Furniture,Notebook,4,210.81,843.24,2022-12,CUST0223,Yes,2022Q4
1637,2022-01-19,South,Furniture,Desk,7,210.81,1475.67,2022-01,CUST0186,No,2022Q1
1638,2022-02-08,East,Electronics,Chair,8,210.81,1686.48,2022-02,CUST0184,No,2022Q1
1639,2022-05-06,South,Electronics,Laptop,6,210.81,1264.86,2022-05,CUST0162,Yes,2022Q2
1640,2022-06-22,East,Electronics,Pen,5,210.81,1054.05,2022-06,CUST0247,Yes,2022Q2
1641,2022-05-21,North,Office Supplies,Chair,6,210.81,1264.86,2022-05,CUST0031,No,2022Q2
1642,2022-08-30,East,Office Supplies,Chair,5,210.81,1054.05,2022-08,CUST0052,Yes,2022Q3
1643,2022-08-08,North,Electronics,Notebook,8,210.81,1686.48,2022-08,CUST0076,No,2022Q3
1644,2022-05-06,East,Office Supplies,Chair,1,210.81,210.81,2022-05,CUST0278,No,2022Q2
1645,2022-02-27,West,Furniture,Chair,7,210.81,1475.67,2022-02,CUST0040,No,2022Q1
1646,2022-05-28,West,Furniture,Desk,2,210.81,421.62,2022-05,CUST0101,No,2022Q2
1647,2022-11-13,South,Furniture,Phone,9,210.81,1897.29,2022-11,CUST0111,Yes,2022Q4
1648,2022-12-27,East,Electronics,Pen,1,210.81,210.81,2022-12,CUST0249,No,2022Q4
1649,2022-01-01,East,Office Supplies,Pen,6,210.81,1264.86,2022-01,CUST0191,Yes,2022Q1
1650,2022-12-14,North,Electronics,Pen,9,210.81,1897.29,2022-12,CUST0182,No,2022Q4
1651,2022-07-09,South,Office Supplies,Monitor,1,210.81,210.81,2022-07,CUST0209,No,2022Q3
1652,2022-07-10,East,Furniture,Printer,4,210.81,843.24,2022-07,CUST0022,No,2022Q3
1653,2022-11-08,South,Electronics,Phone,4,210.81,843.24,2022-11,CUST0166,No,2022Q4
1654,2022-04-27,West,Office Supplies,Pen,9,210.81,1897.29,2022-04,CUST0099,No,2022Q2
1655,2022-05-14,East,Office Supplies,Chair,5,210.81,1054.05,2022-05,CUST0208,No,2022Q2
1656,2022-02-27,East,Furniture,Chair,5,210.81,1054.05,2022-02,CUST0008,No,2022Q1
1657,2022-02-13,South,Electronics,Pen,6,210.81,1264.86,2022-02,CUST0190,No,2022Q1
1658,2022-06-22,East,Electronics,Notebook,1,210.81,210.81,2022-06,CUST0175,No,2022Q2
1659,2022-06-09,South,Electronics,Pen,1,210.81,210.81,2022-06,CUST0273,No,2022Q2
1660,2022-06-22,East,Furniture,Chair,9,210.81,1897.29,2022-06,CUST0017,Yes,2022Q2
1661,2022-11-13,North,Electronics,Monitor,3,210.81,632.43,2022-11,CUST0090,Yes,2022Q4
1662,2022-10-30,South,Furniture,Laptop,4,210.81,843.24,2022-10,CUST0141,No,2022Q4
1663,2022-05-29,East,Furniture,Laptop,1,210.81,210.81,2022-05,CUST0145,No,2022Q2
1664,2022-03-21,West,Furniture,Phone,9,210.81,1897.29,2022-03,CUST0166,No,2022Q1
1665,2022-08-01,East,Office Supplies,Phone,8,210.81,1686.48,2022-08,CUST0078,Yes,2022Q3
1666,2022-07-22,West,Electronics,Pen,2,210.81,349.94,2022-07,CUST0262,No,2022Q3
1667,2022-09-09,West,Electronics,Desk,8,210.81,1399.78,2022-09,CUST0163,No,2022Q3
1668,2022-08-17,North,Furniture,Pen,7,210.81,1475.67,2022-08,CUST0014,No,2022Q3
1669,2022-06-13,South,Furniture,Notebook,6,210.81,1264.86,2022-06,CUST0239,No,2022Q2
1670,2022-08-15,East,Electronics,Pen,1,210.81,210.81,2022-08,CUST0072,No,2022Q3
1671,2022-05-27,North,Furniture,Phone,7,210.81,1475.67,2022-05,CUST0143,Yes,2022Q2
1672,2022-01-20,East,Electronics,Laptop,7,210.81,1475.67,2022-01,CUST0283,No,2022Q1
1673,2022-02-16,West,Office Supplies,Chair,9,210.81,1897.29,2022-02,CUST0269,No,2022Q1
1674,2022-08-21,South,Furniture,Pen,1,210.81,210.81,2022-08,CUST0241,No,2022Q3
1675,2022-11-01,East,Electronics,Chair,2,210.81,421.62,2022-11,CUST0245,No,2022Q4
1676,2022-01-14,East,Furniture,Chair,9,210.81,1897.29,2022-01,CUST0163,Yes,2022Q1
1677,2022-05-23,West,Electronics,Desk,9,210.81,1897.29,2022-05,CUST0060,No,2022Q2
1678,2022-01-01,East,Electronics,Chair,6,210.81,1264.86,2022-01,CUST0006,Yes,2022Q1
1679,2022-02-23,East,Furniture,Laptop,6,210.81,1264.86,2022-02,CUST0197,No,2022Q1
1680,2022-09-16,West,Office Supplies,Monitor,4,210.81,699.89,2022-09,CUST0058,No,2022Q3
1681,2022-05-24,North,Electronics,Monitor,4,210.81,843.24,2022-05,CUST0217,Yes,2022Q2
1682,2022-01-12,West,Electronics,Printer,5,210.81,1054.05,2022-01,CUST0026,No,2022Q1
1683,2022-11-26,North,Electronics,Notebook,3,210.81,632.43,2022-11,CUST0005,Yes,2022Q4
1684,2022-08-12,South,Office Supplies,Pen,1,210.81,210.81,2022-08,CUST0020,No,2022Q3
1685,2022-09-29,North,Office Supplies,Notebook,1,210.81,210.81,2022-09,CUST0198,Yes,2022Q3
1686,2022-12-24,North,Furniture,Laptop,7,210.81,1475.67,2022-12,CUST0059,No,2022Q4
1687,2022-06-05,South,Office Supplies,Chair,1,210.81,210.81,2022-06,CUST0242,No,2022Q2
1688,2022-01-08,North,Furniture,Monitor,1,210.81,210.81,2022-01,CUST0146,Yes,2022Q1
1689,2022-05-02,West,Furniture,Notebook,3,210.81,632.43,2022-05,CUST0273,Yes,2022Q2
1690,2022-12-14,North,Office Supplies,Laptop,4,210.81,843.24,2022-12,CUST0249,Yes,2022Q4
1691,2022-06-13,South,Furniture,Monitor,4,210.81,843.24,2022-06,CUST0014,Yes,2022Q2
1692,2022-03-31,West,Office Supplies,Chair,2,210.81,421.62,2022-03,CUST0013,Yes,2022Q1
1693,2022-05-16,South,Furniture,Notebook,1,210.81,210.81,2022-05,CUST0044,No,2022Q2
1694,2022-07-05,South,Office Supplies,Monitor,3,210.81,632.43,2022-07,CUST0019,No,2022Q3
1695,2022-11-12,East,Office Supplies,Pen,4,210.81,843.24,2022-11,CUST0063,No,2022Q4
1696,2022-06-27,East,Furniture,Phone,3,210.81,632.43,2022-06,CUST0239,No,2022Q2
1697,2022-01-28,South,Electronics,Pen,8,210.81,1686.48,2022-01,CUST0100,No,2022Q1
1698,2022-08-08,South,Furniture,Printer,1,210.81,210.81,2022-08,CUST0163,No,2022Q3
1699,2022-12-23,South,Office Supplies,Printer,2,210.81,421.62,2022-12,CUST0122,No,2022Q4
1700,2022-02-10,East,Electronics,Monitor,7,210.81,1475.67,2022-02,CUST0044,No,2022Q1
1701,2022-08-16,East,Furniture,Phone,4,210.81,843.24,2022-08,CUST0145,No,2022Q3
1702,2022-07-11,North,Furniture,Laptop,8,210.81,1686.48,2022-07,CUST0050,No,2022Q3
1703,2022-05-25,North,Furniture,Pen,3,210.81,632.43,2022-05,CUST0065,No,2022Q2
1704,2022-07-20,South,Electronics,Laptop,6,210.81,1264.86,2022-07,CUST0288,Yes,2022Q3
1705,2022-07-31,West,Office Supplies,Phone,9,210.81,1574.75,2022-07,CUST0164,Yes,2022Q3
1706,2022-08-08,West,Furniture,Laptop,1,210.81,174.97,2022-08,CUST0141,No,2022Q3
1707,2022-08-28,East,Furniture,Phone,1,210.81,210.81,2022-08,CUST0128,No,2022Q3
1708,2022-02-15,East,Furniture,Monitor,8,210.81,1686.48,2022-02,CUST0239,No,2022Q1
1709,2022-02-04,East,Furniture,Laptop,3,210.81,632.43,2022-02,CUST0296,No,2022Q1
1710,2022-09-10,South,Furniture,Pen,5,210.81,1054.05,2022-09,CUST0187,No,2022Q3
1711,2022-03-23,West,Office Supplies,Chair,1,210.81,210.81,2022-03,CUST0208,No,2022Q1
1712,2022-09-13,North,Office Supplies,Printer,5,210.81,1054.05,2022-09,CUST0220,No,2022Q3
1713,2022-07-16,South,Furniture,Chair,6,210.81,1264.86,2022-07,CUST0190,No,2022Q3
1714,2022-10-30,North,Electronics,Laptop,8,210.81,1686.48,2022-10,CUST0284,Yes,2022Q4
1715,2022-01-10,North,Office Supplies,Chair,3,210.81,632.43,2022-01,CUST0237,Yes,2022Q1
1716,2022-11-08,South,Electronics,Pen,3,210.81,632.43,2022-11,CUST0194,No,2022Q4
1717,2022-10-13,North,Office Supplies,Pen,9,210.81,1897.29,2022-10,CUST0287,No,2022Q4
1718,2022-08-30,West,Furniture,Laptop,4,210.81,699.89,2022-08,CUST0259,No,2022Q3
1719,2022-09-08,North,Office Supplies,Monitor,4,210.81,843.24,2022-09,CUST0246,No,2022Q3
1720,2022-12-31,West,Furniture,Chair,7,210.81,1475.67,2022-12,CUST0136,Yes,2022Q4
1721,2022-01-05,West,Office Supplies,Monitor,2,210.81,421.62,2022-01,CUST0280,No,2022Q1
1722,2022-04-29,West,Furniture,Monitor,8,210.81,1686.48,2022-04,CUST0271,Yes,2022Q2
1723,2022-10-16,East,Furniture,Phone,6,210.81,1264.86,2022-10,CUST0171,No,2022Q4
1724,2022-03-06,North,Furniture,Desk,3,210.81,632.43,2022-03,CUST0159,Yes,2022Q1
1725,2022-05-26,South,Furniture,Laptop,9,210.81,1897.29,2022-05,CUST0201,No,2022Q2
1726,2022-08-12,South,Electronics,Printer,5,210.81,1054.05,2022-08,CUST0045,Yes,2022Q3
1727,2022-08-27,North,Furniture,Pen,8,210.81,1686.48,2022-08,CUST0264,No,2022Q3
1728,2022-06-26,East,Electronics,Pen,7,210.81,1475.67,2022-06,CUST0071,No,2022Q2
1729,2022-09-24,East,Electronics,Laptop,8,210.81,1686.48,2022-09,CUST0103,No,2022Q3
1730,2022-12-07,West,Furniture,Phone,7,210.81,1475.67,2022-12,CUST0125,No,2022Q4
1731,2022-10-09,North,Electronics,Notebook,3,210.81,632.43,2022-10,CUST0286,Yes,2022Q4
1732,2022-03-04,North,Office Supplies,Notebook,2,210.81,421.62,2022-03,CUST0230,Yes,2022Q1
1733,2022-08-05,South,Furniture,Notebook,7,210.81,1475.67,2022-08,CUST0146,Yes,2022Q3
1734,2022-12-08,North,Electronics,Phone,3,210.81,632.43,2022-12,CUST0197,No,2022Q4
1735,2022-11-11,East,Furniture,Printer,3,210.81,632.43,2022-11,CUST0221,Yes,2022Q4
1736,2022-10-10,North,Furniture,Pen,2,210.81,421.62,2022-10,CUST0060,No,2022Q4
1737,2022-06-26,South,Furniture,Laptop,4,210.81,843.24,2022-06,CUST0098,No,2022Q2
1738,2022-04-08,West,Electronics,Phone,8,210.81,1686.48,2022-04,CUST0171,No,2022Q2
1739,2022-04-15,South,Office Supplies,Pen,1,210.81,210.81,2022-04,CUST0173,No,2022Q2
1740,2022-04-09,South,Office Supplies,Monitor,1,210.81,210.81,2022-04,CUST0151,No,2022Q2
1741,2022-11-07,West,Electronics,Chair,5,210.81,1054.05,2022-11,CUST0122,No,2022Q4
1742,2022-01-06,South,Furniture,Chair,5,210.81,1054.05,2022-01,CUST0108,No,2022Q1
1743,2022-07-16,South,Electronics,Phone,1,210.81,210.81,2022-07,CUST0004,Yes,2022Q3
1744,2022-12-17,North,Electronics,Pen,6,210.81,1264.86,2022-12,CUST0093,No,2022Q4
1745,2022-05-13,North,Electronics,Desk,1,210.81,210.81,2022-05,CUST0006,No,2022Q2
1746,2022-12-24,West,Furniture,Printer,5,210.81,1054.05,2022-12,CUST0288,No,2022Q4
1747,2022-09-16,North,Electronics,Notebook,9,210.81,1897.29,2022-09,CUST0106,No,2022Q3
1748,2022-01-23,North,Furniture,Printer,5,210.81,1054.05,2022-01,CUST0146,No,2022Q1
1749,2022-02-22,South,Electronics,Printer,6,210.81,1264.86,2022-02,CUST0271,No,2022Q1
1750,2022-06-14,East,Office Supplies,Phone,8,210.81,1686.48,2022-06,CUST0096,No,2022Q2
1751,2022-07-21,North,Electronics,Monitor,1,210.81,210.81,2022-07,CUST0229,No,2022Q3
1752,2022-03-24,East,Electronics,Printer,2,210.81,421.62,2022-03,CUST0202,No,2022Q1
1753,2022-05-25,North,Office Supplies,Chair,9,210.81,1897.29,2022-05,CUST0212,Yes,2022Q2
1754,2022-03-26,North,Furniture,Monitor,3,210.81,632.43,2022-03,CUST0006,No,2022Q1
1755,2022-03-19,West,Furniture,Laptop,6,210.81,1264.86,2022-03,CUST0112,No,2022Q1
1756,2022-01-01,West,Electronics,Printer,5,210.81,1054.05,2022-01,CUST0106,Yes,2022Q1
1757,2022-02-20,West,Office Supplies,Printer,2,210.81,421.62,2022-02,CUST0139,No,2022Q1
1758,2022-06-22,East,Furniture,Laptop,7,210.81,1475.67,2022-06,CUST0299,No,2022Q2
1759,2022-07-24,South,Electronics,Printer,4,210.81,843.24,2022-07,CUST0096,Yes,2022Q3
1760,2022-09-17,North,Office Supplies,Laptop,1,210.81,210.81,2022-09,CUST0297,No,2022Q3
1761,2022-10-15,North,Furniture,Monitor,4,210.81,843.24,2022-10,CUST0214,No,2022Q4
1762,2022-02-03,North,Furniture,Chair,6,210.81,1264.86,2022-02,CUST0291,No,2022Q1
1763,2022-12-14,East,Office Supplies,Laptop,7,210.81,1475.67,2022-12,CUST0022,No,2022Q4
1764,2022-04-05,West,Office Supplies,Desk,7,210.81,1475.67,2022-04,CUST0193,No,2022Q2
1765,2022-03-13,South,Office Supplies,Phone,7,210.81,1475.67,2022-03,CUST0150,No,2022Q1
1766,2022-02-08,East,Office Supplies,Phone,3,210.81,632.43,2022-02,CUST0247,No,2022Q1
1767,2022-06-03,West,Electronics,Laptop,6,210.81,1264.86,2022-06,CUST0267,No,2022Q2
1768,2022-09-07,East,Office Supplies,Phone,8,210.81,1686.48,2022-09,CUST0251,No,2022Q3
1769,2022-06-11,South,Furniture,Printer,4,210.81,843.24,2022-06,CUST0003,No,2022Q2
1770,2022-04-28,West,Furniture,Notebook,8,210.81,1686.48,2022-04,CUST0076,No,2022Q2
1771,2022-09-16,East,Electronics,Notebook,2,210.81,421.62,2022-09,CUST0087,No,2022Q3
1772,2022-11-02,South,Furniture,Phone,9,210.81,1897.29,2022-11,CUST0270,No,2022Q4
1773,2022-09-25,North,Furniture,Monitor,9,210.81,1897.29,2022-09,CUST0225,Yes,2022Q3
1774,2022-02-23,South,Office Supplies,Pen,8,210.81,1686.48,2022-02,CUST0018,No,2022Q1
1775,2022-08-24,North,Furniture,Monitor,1,210.81,210.81,2022-08,CUST0113,No,2022Q3
1776,2022-08-10,East,Electronics,Pen,2,210.81,421.62,2022-08,CUST0251,No,2022Q3
1777,2022-09-08,West,Office Supplies,Notebook,6,210.81,1049.83,2022-09,CUST0233,No,2022Q3
1778,2022-11-09,West,Office Supplies,Notebook,5,210.81,1054.05,2022-11,CUST0279,Yes,2022Q4
1779,2022-04-22,East,Electronics,Laptop,9,210.81,1897.29,2022-04,CUST0202,No,2022Q2
1780,2022-09-12,West,Office Supplies,Chair,5,210.81,874.86,2022-09,CUST0083,Yes,2022Q3
1781,2022-10-30,West,Office Supplies,Desk,2,210.81,421.62,2022-10,CUST0125,No,2022Q4
1782,2022-07-26,North,Electronics,Monitor,4,210.81,843.24,2022-07,CUST0175,Yes,2022Q3
1783,2022-08-17,East,Office Supplies,Printer,9,210.81,1897.29,2022-08,CUST0069,No,2022Q3
1784,2022-12-07,South,Electronics,Pen,1,210.81,210.81,2022-12,CUST0047,Yes,2022Q4
1785,2022-03-07,North,Electronics,Phone,1,210.81,210.81,2022-03,CUST0256,No,2022Q1
1786,2022-03-16,East,Furniture,Printer,7,210.81,1475.67,2022-03,CUST0215,No,2022Q1
1787,2022-04-13,North,Furniture,Chair,3,210.81,632.43,2022-04,CUST0030,No,2022Q2
1788,2022-07-11,South,Office Supplies,Pen,2,210.81,421.62,2022-07,CUST0281,No,2022Q3
1789,2022-09-09,South,Office Supplies,Monitor,9,210.81,1897.29,2022-09,CUST0237,Yes,2022Q3
1790,2022-08-14,East,Electronics,Laptop,3,210.81,632.43,2022-08,CUST0248,No,2022Q3
1791,2022-10-21,South,Office Supplies,Printer,2,210.81,421.62,2022-10,CUST0025,No,2022Q4
1792,2022-11-02,North,Electronics,Chair,8,210.81,1686.48,2022-11,CUST0074,Yes,2022Q4
1793,2022-04-08,South,Electronics,Monitor,6,210.81,1264.86,2022-04,CUST0206,No,2022Q2
1794,2022-12-04,North,Office Supplies,Notebook,6,210.81,1264.86,2022-12,CUST0094,Yes,2022Q4
1795,2022-10-13,North,Electronics,Notebook,7,210.81,1475.67,2022-10,CUST0127,Yes,2022Q4
1796,2022-12-01,South,Furniture,Monitor,7,210.81,1475.67,2022-12,CUST0025,No,2022Q4
1797,2022-12-13,East,Office Supplies,Monitor,6,210.81,1264.86,2022-12,CUST0116,Yes,2022Q4
1798,2022-11-04,West,Furniture,Monitor,4,210.81,843.24,2022-11,CUST0048,No,2022Q4
1799,2022-09-06,South,Office Supplies,Pen,9,210.81,1897.29,2022-09,CUST0226,No,2022Q3
1800,2022-06-15,North,Electronics,Monitor,6,210.81,1264.86,2022-06,CUST0266,No,2022Q2
