Order ID,Order Date,Region,Product Category,Product,Quantity,Unit Price,Total Sales,Month
1725,2022-05-26,South,Furniture,Laptop,9,210.81,1897.29,2022-05
1726,2022-08-12,South,Electronics,Printer,5,210.81,1054.05,2022-08
1727,2022-08-27,North,Furniture,Pen,8,210.81,1686.48,2022-08
1728,2022-06-26,East,Electronics,Pen,7,210.81,1475.67,2022-06
1729,2022-09-24,East,Electronics,Laptop,8,210.81,1686.48,2022-09
1730,2022-12-07,West,Furniture,Phone,7,210.81,1475.67,2022-12
1731,2022-10-09,North,Electronics,Notebook,3,210.81,632.4300000000001,2022-10
1732,2022-03-04,North,Office Supplies,Notebook,2,210.81,421.62,2022-03
1733,2022-08-05,South,Furniture,Notebook,7,210.81,1475.67,2022-08
1734,2022-12-08,North,Electronics,Phone,3,210.81,632.4300000000001,2022-12
1735,2022-11-11,East,Furniture,Printer,3,210.81,632.4300000000001,2022-11
1736,2022-10-10,North,Furniture,Pen,2,210.81,421.62,2022-10
1737,2022-06-26,South,Furniture,Laptop,4,210.81,843.24,2022-06
1738,2022-04-08,West,Electronics,Phone,8,210.81,1686.48,2022-04
1739,2022-04-15,South,Office Supplies,Pen,1,210.81,210.81,2022-04
1740,2022-04-09,South,Office Supplies,Monitor,1,210.81,210.81,2022-04
1741,2022-11-07,West,Electronics,Chair,5,210.81,1054.05,2022-11
1742,2022-01-06,South,Furniture,Chair,5,210.81,1054.05,2022-01
1743,2022-07-16,South,Electronics,Phone,1,210.81,210.81,2022-07
1744,2022-12-17,North,Electronics,Pen,6,210.81,1264.8600000000001,2022-12
1745,2022-05-13,North,Electronics,Desk,1,210.81,210.81,2022-05
1746,2022-12-24,West,Furniture,Printer,5,210.81,1054.05,2022-12
1747,2022-09-16,North,Electronics,Notebook,9,210.81,1897.29,2022-09
1748,2022-01-23,North,Furniture,Printer,5,210.81,1054.05,2022-01
1749,2022-02-22,South,Electronics,Printer,6,210.81,1264.8600000000001,2022-02
1750,2022-06-14,East,Office Supplies,Phone,8,210.81,1686.48,2022-06
1751,2022-07-21,North,Electronics,Monitor,1,210.81,210.81,2022-07
1752,2022-03-24,East,Electronics,Printer,2,210.81,421.62,2022-03
1753,2022-05-25,North,Office Supplies,Chair,9,210.81,1897.29,2022-05
1754,2022-03-26,North,Furniture,Monitor,3,210.81,632.4300000000001,2022-03
1755,2022-03-19,West,Furniture,Laptop,6,210.81,1264.8600000000001,2022-03
1756,2022-01-01,West,Electronics,Printer,5,210.81,1054.05,2022-01
1757,2022-02-20,West,Office Supplies,Printer,2,210.81,421.62,2022-02
1758,2022-06-22,East,Furniture,Laptop,7,210.81,1475.67,2022-06
1759,2022-07-24,South,Electronics,Printer,4,210.81,843.24,2022-07
1760,2022-09-17,North,Office Supplies,Laptop,1,210.81,210.81,2022-09
1761,2022-10-15,North,Furniture,Monitor,4,210.81,843.24,2022-10
1762,2022-02-03,North,Furniture,Chair,6,210.81,1264.8600000000001,2022-02
1763,2022-12-14,East,Office Supplies,Laptop,7,210.81,1475.67,2022-12
1764,2022-04-05,West,Office Supplies,Desk,7,210.81,1475.67,2022-04
1765,2022-03-13,South,Office Supplies,Phone,7,210.81,1475.67,2022-03
1766,2022-02-08,East,Office Supplies,Phone,3,210.81,632.4300000000001,2022-02
1767,2022-06-03,West,Electronics,Laptop,6,210.81,1264.8600000000001,2022-06
1768,2022-09-07,East,Office Supplies,Phone,8,210.81,1686.48,2022-09
1769,2022-06-11,South,Furniture,Printer,4,210.81,843.24,2022-06
1770,2022-04-28,West,Furniture,Notebook,8,210.81,1686.48,2022-04
1771,2022-09-16,East,Electronics,Notebook,2,210.81,421.62,2022-09
1772,2022-11-02,South,Furniture,Phone,9,210.81,1897.29,2022-11
1773,2022-09-25,North,Furniture,Monitor,9,210.81,1897.29,2022-09
1774,2022-02-23,South,Office Supplies,Pen,8,210.81,1686.48,2022-02
1775,2022-08-24,North,Furniture,Monitor,1,210.81,210.81,2022-08
1776,2022-08-10,East,Electronics,Pen,2,210.81,421.62,2022-08
1777,2022-09-08,West,Office Supplies,Notebook,6,210.81,1264.8600000000001,2022-09
1778,2022-11-09,West,Office Supplies,Notebook,5,210.81,1054.05,2022-11
1779,2022-04-22,East,Electronics,Laptop,9,210.81,1897.29,2022-04
1780,2022-09-12,West,Office Supplies,Chair,5,210.81,1054.05,2022-09
1781,2022-10-30,West,Office Supplies,Desk,2,210.81,421.62,2022-10
1782,2022-07-26,North,Electronics,Monitor,4,210.81,843.24,2022-07
1783,2022-08-17,East,Office Supplies,Printer,9,210.81,1897.29,2022-08
1784,2022-12-07,South,Electronics,Pen,1,210.81,210.81,2022-12
1785,2022-03-07,North,Electronics,Phone,1,210.81,210.81,2022-03
1786,2022-03-16,East,Furniture,Printer,7,210.81,1475.67,2022-03
1787,2022-04-13,North,Furniture,Chair,3,210.81,632.4300000000001,2022-04
1788,2022-07-11,South,Office Supplies,Pen,2,210.81,421.62,2022-07
1789,2022-09-09,South,Office Supplies,Monitor,9,210.81,1897.29,2022-09
1790,2022-08-14,East,Electronics,Laptop,3,210.81,632.4300000000001,2022-08
1791,2022-10-21,South,Office Supplies,Printer,2,210.81,421.62,2022-10
1792,2022-11-02,North,Electronics,Chair,8,210.81,1686.48,2022-11
1793,2022-04-08,South,Electronics,Monitor,6,210.81,1264.8600000000001,2022-04
1794,2022-12-04,North,Office Supplies,Notebook,6,210.81,1264.8600000000001,2022-12
1795,2022-10-13,North,Electronics,Notebook,7,210.81,1475.67,2022-10
1796,2022-12-01,South,Furniture,Monitor,7,210.81,1475.67,2022-12
1797,2022-12-13,East,Office Supplies,Monitor,6,210.81,1264.8600000000001,2022-12
1798,2022-11-04,West,Furniture,Monitor,4,210.81,843.24,2022-11
1799,2022-09-06,South,Office Supplies,Pen,9,210.81,1897.29,2022-09
1800,2022-06-15,North,Electronics,Monitor,6,210.81,1264.8600000000001,2022-06
1801,2022-12-01,North,Office Supplies,Printer,4,210.81,843.24,2022-12
1802,2022-01-30,South,Furniture,Chair,3,210.81,632.4300000000001,2022-01
1803,2022-09-04,East,Electronics,Pen,4,210.81,843.24,2022-09
1804,2022-04-16,East,Office Supplies,Monitor,3,210.81,632.4300000000001,2022-04
1805,2022-02-20,North,Office Supplies,Desk,2,210.81,421.62,2022-02
1806,2022-03-22,North,Office Supplies,Phone,5,210.81,1054.05,2022-03
1807,2022-05-13,East,Furniture,Desk,2,210.81,421.62,2022-05
1808,2022-10-12,West,Furniture,Chair,6,210.81,1264.8600000000001,2022-10
1809,2022-05-18,South,Office Supplies,Notebook,3,210.81,632.4300000000001,2022-05
1810,2022-07-03,North,Electronics,Laptop,6,210.81,1264.8600000000001,2022-07
1811,2022-11-26,North,Electronics,Laptop,9,210.81,1897.29,2022-11
1812,2022-09-30,East,Furniture,Phone,1,210.81,210.81,2022-09
1813,2022-12-06,South,Electronics,Notebook,6,210.81,1264.8600000000001,2022-12
1814,2022-03-10,East,Furniture,Pen,9,210.81,1897.29,2022-03
1815,2022-02-03,South,Office Supplies,Pen,4,210.81,843.24,2022-02
1816,2022-09-19,South,Furniture,Pen,2,210.81,421.62,2022-09
1817,2022-02-22,South,Furniture,Laptop,4,210.81,843.24,2022-02
1818,2022-07-24,North,Office Supplies,Desk,1,210.81,210.81,2022-07
1819,2022-05-06,West,Electronics,Laptop,3,210.81,632.4300000000001,2022-05
1820,2022-08-23,East,Furniture,Printer,9,210.81,1897.29,2022-08
1821,2022-02-12,West,Furniture,Monitor,5,210.81,1054.05,2022-02
1822,2022-08-28,East,Office Supplies,Pen,6,210.81,1264.8600000000001,2022-08
1823,2022-04-21,South,Electronics,Desk,3,210.81,632.4300000000001,2022-04
1824,2022-09-06,North,Furniture,Chair,5,210.81,1054.05,2022-09
1825,2022-05-31,West,Office Supplies,Phone,8,210.81,1686.48,2022-05
1826,2022-07-02,North,Furniture,Chair,6,210.81,1264.8600000000001,2022-07
1827,2022-12-02,East,Office Supplies,Monitor,4,210.81,843.24,2022-12
1828,2022-04-05,North,Electronics,Desk,2,210.81,421.62,2022-04
1829,2022-01-08,North,Electronics,Laptop,9,210.81,1897.29,2022-01
1830,2022-12-26,West,Electronics,Laptop,1,210.81,210.81,2022-12
1831,2022-07-03,South,Electronics,Printer,1,210.81,210.81,2022-07
1832,2022-10-08,North,Furniture,Printer,4,210.81,843.24,2022-10
1833,2022-07-14,South,Furniture,Laptop,7,210.81,1475.67,2022-07
1834,2022-12-18,East,Electronics,Chair,1,210.81,210.81,2022-12
1835,2022-07-14,North,Electronics,Phone,9,210.81,1897.29,2022-07
1836,2022-06-04,West,Electronics,Pen,4,210.81,843.24,2022-06
1837,2022-04-03,East,Furniture,Chair,3,210.81,632.4300000000001,2022-04
1838,2022-06-09,East,Electronics,Phone,1,210.81,210.81,2022-06
1839,2022-03-02,West,Electronics,Printer,4,210.81,843.24,2022-03
1840,2022-05-02,North,Electronics,Monitor,9,210.81,1897.29,2022-05
1841,2022-02-20,North,Office Supplies,Phone,6,210.81,1264.8600000000001,2022-02
1842,2022-10-04,East,Electronics,Laptop,6,210.81,1264.8600000000001,2022-10
1843,2022-01-05,North,Office Supplies,Printer,1,210.81,210.81,2022-01
1844,2022-04-02,South,Office Supplies,Printer,2,210.81,421.62,2022-04
1845,2022-06-19,West,Electronics,Pen,6,210.81,1264.8600000000001,2022-06
1846,2022-11-13,South,Office Supplies,Laptop,2,210.81,421.62,2022-11
1847,2022-01-22,North,Electronics,Pen,3,210.81,632.4300000000001,2022-01
1848,2022-11-22,East,Furniture,Laptop,4,210.81,843.24,2022-11
1849,2022-01-01,West,Furniture,Pen,5,210.81,1054.05,2022-01
1850,2022-05-13,North,Furniture,Phone,9,210.81,1897.29,2022-05
1851,2022-08-21,North,Furniture,Chair,4,210.81,843.24,2022-08
1852,2022-01-12,East,Office Supplies,Monitor,9,210.81,1897.29,2022-01
1853,2022-12-12,East,Electronics,Monitor,3,210.81,632.4300000000001,2022-12
1854,2022-02-15,South,Electronics,Laptop,8,210.81,1686.48,2022-02
1855,2022-02-03,West,Electronics,Desk,1,210.81,210.81,2022-02
1856,2022-03-19,West,Furniture,Notebook,9,210.81,1897.29,2022-03
1857,2022-08-06,East,Furniture,Printer,9,210.81,1897.29,2022-08
1858,2022-10-28,South,Electronics,Printer,2,210.81,421.62,2022-10
1859,2022-03-14,West,Furniture,Laptop,4,210.81,843.24,2022-03
1860,2022-10-09,East,Electronics,Phone,8,210.81,1686.48,2022-10
1861,2022-09-06,North,Electronics,Pen,7,210.81,1475.67,2022-09
1862,2022-02-16,West,Electronics,Desk,1,210.81,210.81,2022-02
1863,2022-05-01,South,Electronics,Chair,5,210.81,1054.05,2022-05
1864,2022-08-02,South,Electronics,Pen,7,210.81,1475.67,2022-08
1865,2022-08-27,South,Electronics,Pen,4,210.81,843.24,2022-08
1866,2022-02-25,North,Electronics,Laptop,1,210.81,210.81,2022-02
1867,2022-12-16,West,Furniture,Laptop,9,210.81,1897.29,2022-12
1868,2022-04-17,West,Electronics,Phone,5,210.81,1054.05,2022-04
1869,2022-11-15,North,Electronics,Printer,2,210.81,421.62,2022-11
1870,2022-02-17,West,Furniture,Laptop,8,210.81,1686.48,2022-02
1871,2022-03-02,North,Furniture,Laptop,2,210.81,421.62,2022-03
1872,2022-12-03,North,Furniture,Laptop,3,210.81,632.4300000000001,2022-12
1873,2022-01-26,North,Electronics,Phone,1,210.81,210.81,2022-01
1874,2022-10-19,South,Office Supplies,Printer,2,210.81,421.62,2022-10
1875,2022-09-14,West,Office Supplies,Chair,7,210.81,1475.67,2022-09
1876,2022-01-08,North,Furniture,Chair,2,210.81,421.62,2022-01
1877,2022-04-23,West,Office Supplies,Notebook,6,210.81,1264.8600000000001,2022-04
1878,2022-12-21,South,Furniture,Notebook,3,210.81,632.4300000000001,2022-12
1879,2022-09-10,North,Electronics,Laptop,4,210.81,843.24,2022-09
1880,2022-06-29,East,Office Supplies,Notebook,8,210.81,1686.48,2022-06
1881,2022-07-26,South,Electronics,Printer,3,210.81,632.4300000000001,2022-07
1882,2022-10-30,East,Office Supplies,Phone,6,210.81,1264.8600000000001,2022-10
1883,2022-05-07,West,Electronics,Chair,1,210.81,210.81,2022-05
1884,2022-02-25,West,Office Supplies,Pen,7,210.81,1475.67,2022-02
1885,2022-08-02,South,Electronics,Chair,8,210.81,1686.48,2022-08
1886,2022-01-14,West,Electronics,Chair,8,210.81,1686.48,2022-01
1887,2022-01-28,East,Office Supplies,Printer,3,210.81,632.4300000000001,2022-01
1888,2022-03-19,North,Electronics,Notebook,1,210.81,210.81,2022-03
1889,2022-08-04,North,Electronics,Pen,9,210.81,1897.29,2022-08
1890,2022-12-31,North,Electronics,Printer,6,210.81,1264.8600000000001,2022-12
1891,2022-06-03,South,Office Supplies,Laptop,9,210.81,1897.29,2022-06
1892,2022-01-14,West,Office Supplies,Phone,7,210.81,1475.67,2022-01
1893,2022-07-06,East,Electronics,Monitor,1,210.81,210.81,2022-07
1894,2022-11-08,West,Electronics,Chair,1,210.81,210.81,2022-11
1895,2022-01-07,West,Office Supplies,Monitor,6,210.81,1264.8600000000001,2022-01
1896,2022-01-03,West,Office Supplies,Phone,5,210.81,1054.05,2022-01
1897,2022-04-21,North,Electronics,Phone,9,210.81,1897.29,2022-04
1898,2022-08-26,East,Electronics,Printer,2,210.81,421.62,2022-08
1899,2022-12-29,East,Electronics,Printer,8,210.81,1686.48,2022-12
1900,2022-08-27,West,Furniture,Printer,5,210.81,1054.05,2022-08
1901,2022-10-01,North,Office Supplies,Monitor,2,210.81,421.62,2022-10
1902,2022-10-21,North,Furniture,Printer,6,210.81,1264.8600000000001,2022-10
1903,2022-08-15,East,Office Supplies,Phone,8,210.81,1686.48,2022-08
1904,2022-01-15,North,Office Supplies,Laptop,4,210.81,843.24,2022-01
1905,2022-07-11,North,Office Supplies,Printer,2,210.81,421.62,2022-07
1906,2022-04-29,North,Office Supplies,Desk,5,210.81,1054.05,2022-04
1907,2022-01-28,South,Office Supplies,Notebook,2,210.81,421.62,2022-01
1908,2022-07-21,West,Office Supplies,Monitor,2,210.81,421.62,2022-07
1909,2022-02-08,East,Office Supplies,Desk,6,210.81,1264.8600000000001,2022-02
1910,2022-09-30,East,Furniture,Printer,9,210.81,1897.29,2022-09
1911,2022-08-19,South,Electronics,Phone,4,210.81,843.24,2022-08
1912,2022-03-27,West,Electronics,Laptop,6,210.81,1264.8600000000001,2022-03
1913,2022-05-06,East,Furniture,Chair,7,210.81,1475.67,2022-05
1914,2022-10-27,North,Furniture,Pen,6,210.81,1264.8600000000001,2022-10
1915,2022-01-25,East,Furniture,Notebook,8,210.81,1686.48,2022-01
1916,2022-05-25,North,Furniture,Pen,4,210.81,843.24,2022-05
1917,2022-01-13,South,Office Supplies,Printer,1,210.81,210.81,2022-01
1918,2022-07-31,North,Electronics,Notebook,7,210.81,1475.67,2022-07
1919,2022-01-25,East,Office Supplies,Notebook,3,210.81,632.4300000000001,2022-01
1920,2022-03-09,East,Electronics,Laptop,6,210.81,1264.8600000000001,2022-03
1921,2022-03-08,East,Electronics,Notebook,2,210.81,421.62,2022-03
1922,2022-08-21,South,Furniture,Monitor,9,210.81,1897.29,2022-08
1923,2022-04-19,South,Office Supplies,Desk,1,210.81,210.81,2022-04
1924,2022-05-26,West,Furniture,Desk,6,210.81,1264.8600000000001,2022-05
1925,2022-04-21,East,Office Supplies,Desk,6,210.81,1264.8600000000001,2022-04
1926,2022-08-16,North,Electronics,Monitor,5,210.81,1054.05,2022-08
1927,2022-04-21,South,Furniture,Pen,5,210.81,1054.05,2022-04
1928,2022-02-03,East,Furniture,Laptop,1,210.81,210.81,2022-02
1929,2022-04-21,East,Electronics,Notebook,5,210.81,1054.05,2022-04
1930,2022-09-21,South,Electronics,Monitor,2,210.81,421.62,2022-09
1931,2022-08-24,West,Electronics,Desk,7,210.81,1475.67,2022-08
1932,2022-03-24,South,Furniture,Printer,3,210.81,632.4300000000001,2022-03
1933,2022-02-11,South,Office Supplies,Chair,4,210.81,843.24,2022-02
1934,2022-04-11,North,Furniture,Notebook,3,210.81,632.4300000000001,2022-04
1935,2022-01-06,North,Office Supplies,Monitor,3,210.81,632.4300000000001,2022-01
1936,2022-06-29,West,Furniture,Phone,4,210.81,843.24,2022-06
1937,2022-10-09,East,Furniture,Monitor,5,210.81,1054.05,2022-10
1938,2022-11-16,South,Electronics,Laptop,1,210.81,210.81,2022-11
1939,2022-08-14,West,Office Supplies,Laptop,4,210.81,843.24,2022-08
1940,2022-11-11,North,Furniture,Monitor,8,210.81,1686.48,2022-11
1941,2022-12-31,South,Furniture,Desk,7,210.81,1475.67,2022-12
1942,2022-08-17,East,Electronics,Chair,9,210.81,1897.29,2022-08
1943,2022-10-16,North,Electronics,Notebook,5,210.81,1054.05,2022-10
1944,2022-05-30,North,Office Supplies,Laptop,4,210.81,843.24,2022-05
1945,2022-10-04,North,Furniture,Notebook,8,210.81,1686.48,2022-10
1946,2022-07-17,West,Office Supplies,Desk,9,210.81,1897.29,2022-07
1947,2022-03-11,East,Furniture,Notebook,7,210.81,1475.67,2022-03
1948,2022-04-22,South,Office Supplies,Printer,7,210.81,1475.67,2022-04
1949,2022-01-04,West,Electronics,Laptop,5,210.81,1054.05,2022-01
1950,2022-12-16,West,Furniture,Desk,4,210.81,843.24,2022-12
1951,2022-11-27,West,Office Supplies,Desk,1,210.81,210.81,2022-11
1952,2022-11-14,North,Electronics,Chair,7,210.81,1475.67,2022-11
1953,2022-12-16,East,Electronics,Chair,1,210.81,210.81,2022-12
1954,2022-04-05,West,Office Supplies,Printer,1,210.81,210.81,2022-04
1955,2022-06-01,South,Furniture,Desk,5,210.81,1054.05,2022-06
1956,2022-11-07,East,Furniture,Pen,9,210.81,1897.29,2022-11
1957,2022-05-17,South,Electronics,Desk,6,210.81,1264.8600000000001,2022-05
1958,2022-09-04,East,Furniture,Chair,3,210.81,632.4300000000001,2022-09
1959,2022-08-31,South,Furniture,Pen,3,210.81,632.4300000000001,2022-08
1960,2022-01-31,North,Furniture,Laptop,7,210.81,1475.67,2022-01
1961,2022-02-09,West,Electronics,Laptop,6,210.81,1264.8600000000001,2022-02
1962,2022-08-17,South,Office Supplies,Notebook,9,210.81,1897.29,2022-08
1963,2022-02-05,East,Furniture,Monitor,6,210.81,1264.8600000000001,2022-02
1964,2022-08-11,West,Electronics,Chair,5,210.81,1054.05,2022-08
1965,2022-01-06,West,Electronics,Monitor,7,210.81,1475.67,2022-01
1966,2022-11-18,East,Office Supplies,Pen,1,210.81,210.81,2022-11
1967,2022-08-08,South,Furniture,Chair,7,210.81,1475.67,2022-08
1968,2022-03-16,North,Furniture,Printer,3,210.81,632.4300000000001,2022-03
1969,2022-01-04,North,Office Supplies,Desk,9,210.81,1897.29,2022-01
1970,2022-12-01,South,Office Supplies,Printer,6,210.81,1264.8600000000001,2022-12
1971,2022-05-14,West,Electronics,Pen,9,210.81,1897.29,2022-05
1972,2022-04-28,West,Electronics,Chair,5,210.81,1054.05,2022-04
1973,2022-04-04,West,Office Supplies,Phone,7,210.81,1475.67,2022-04
1974,2022-03-03,West,Furniture,Pen,4,210.81,843.24,2022-03
1975,2022-07-13,South,Electronics,Phone,7,210.81,1475.67,2022-07
1976,2022-12-01,West,Electronics,Desk,1,210.81,210.81,2022-12
1977,2022-07-22,East,Furniture,Laptop,7,210.81,1475.67,2022-07
1978,2022-01-26,West,Electronics,Laptop,8,210.81,1686.48,2022-01
1979,2022-06-22,North,Furniture,Pen,5,210.81,1054.05,2022-06
1980,2022-10-27,West,Furniture,Monitor,2,210.81,421.62,2022-10
1981,2022-05-13,South,Furniture,Chair,5,210.81,1054.05,2022-05
1982,2022-11-22,North,Office Supplies,Chair,6,210.81,1264.8600000000001,2022-11
1983,2022-04-28,South,Office Supplies,Laptop,2,210.81,421.62,2022-04
1984,2022-11-20,South,Office Supplies,Notebook,6,210.81,1264.8600000000001,2022-11
1985,2022-10-02,North,Furniture,Printer,6,210.81,1264.8600000000001,2022-10
1986,2022-07-31,South,Furniture,Notebook,1,210.81,210.81,2022-07
1987,2022-08-13,South,Office Supplies,Desk,1,210.81,210.81,2022-08
1988,2022-01-20,West,Electronics,Printer,3,210.81,632.4300000000001,2022-01
1989,2022-04-23,East,Furniture,Printer,3,210.81,632.4300000000001,2022-04
1990,2022-05-20,South,Electronics,Pen,4,210.81,843.24,2022-05
1991,2022-02-16,South,Electronics,Laptop,2,210.81,421.62,2022-02
1992,2022-01-01,South,Furniture,Notebook,9,210.81,1897.29,2022-01
1993,2022-03-31,West,Furniture,Notebook,7,210.81,1475.67,2022-03
1994,2022-05-22,East,Electronics,Laptop,7,210.81,1475.67,2022-05
1995,2022-11-16,North,Electronics,Notebook,6,210.81,1264.8600000000001,2022-11
1996,2022-02-07,West,Office Supplies,Phone,3,210.81,632.4300000000001,2022-02
1997,2022-10-20,West,Office Supplies,Laptop,6,210.81,1264.8600000000001,2022-10
1998,2022-05-19,East,Furniture,Pen,8,210.81,1686.48,2022-05
1999,2022-12-22,East,Office Supplies,Monitor,8,210.81,1686.48,2022-12
2000,2022-11-29,West,Office Supplies,Printer,9,210.81,1897.29,2022-11
